code,entry_date,entry_price,outcome,outcome_date,outcome_pct,hold_days,stop_is_gap,avg_trading_value_20d_yen
40580,2025-08-13,3720.0,STOPPED,2025-08-27,-8.87,14,False,94310250
40580,2025-08-15,3710.0,STOPPED,2025-08-27,-8.63,12,False,184262725
296A0,2026-03-27,812.0,STOPPED,2026-04-24,-8.74,28,True,34332255
296A0,2026-04-01,827.0,STOPPED,2026-04-24,-10.4,23,True,38813150
296A0,2026-04-02,822.0,STOPPED,2026-04-24,-9.85,22,True,39850205
296A0,2026-04-07,877.0,STOPPED,2026-04-13,-9.12,6,True,39795810
296A0,2026-04-08,875.0,STOPPED,2026-04-13,-8.91,5,True,44334635
296A0,2026-07-21,901.0,TIMEOUT,,,,,23936560
296A0,2026-07-22,930.0,STOPPED,2026-08-03,-8.39,12,True,63136005
296A0,2026-08-21,1087.0,TIMEOUT,,,,,53550035
296A0,2026-08-24,1122.0,TIMEOUT,,,,,73941190
296A0,2026-08-26,1101.0,TIMEOUT,,,,,106589415
296A0,2026-08-27,1145.0,TIMEOUT,,,,,107584830
296A0,2026-08-28,1161.0,STOPPED,2026-09-02,-8.1,5,False,108666455
296A0,2026-08-31,1187.0,STOPPED,2026-09-01,-8.17,1,False,112413910
51320,2025-05-29,3040.0,STOPPED,2025-12-11,-9.38,196,False,226807635
51320,2025-05-30,3510.0,STOPPED,2025-06-06,-9.26,7,False,226939135
51320,2025-06-02,3470.0,STOPPED,2025-06-06,-8.21,4,False,291629115
51320,2025-06-12,3745.0,STOPPED,2025-06-30,-8.68,18,False,376749930
51320,2025-06-13,3680.0,STOPPED,2025-07-02,-11.55,19,True,484247835
51320,2025-06-16,3690.0,STOPPED,2025-07-02,-11.79,16,True,514343145
51320,2025-08-12,3780.0,STOPPED,2025-10-01,-9.13,50,False,248863205
51320,2025-08-13,3780.0,STOPPED,2025-10-01,-9.13,49,False,257573130
51320,2025-08-14,3815.0,STOPPED,2025-10-01,-9.96,48,False,257564730
51320,2025-08-15,3875.0,STOPPED,2025-09-19,-8.39,35,False,253925180
51320,2025-08-18,4180.0,STOPPED,2025-08-20,-8.73,2,False,268945830
51320,2025-08-19,4080.0,STOPPED,2025-08-21,-9.19,2,False,301317030
51320,2025-09-02,4175.0,STOPPED,2025-09-10,-8.5,8,False,397009850
51320,2025-09-11,3890.0,STOPPED,2025-09-19,-8.74,8,False,403633075
51320,2025-11-10,4475.0,STOPPED,2025-11-14,-10.5,4,False,355450175
51320,2025-11-11,4340.0,STOPPED,2025-11-17,-9.79,6,False,386030800
55920,2025-02-14,1887.0,STOPPED,2025-04-04,-8.37,49,False,27612030
55920,2025-02-17,1883.0,STOPPED,2025-04-04,-8.18,46,False,68083800
55920,2025-03-28,2067.0,STOPPED,2025-04-03,-11.47,6,True,96607600
55920,2025-04-14,2135.0,TIMEOUT,,,,,175331135
55920,2025-04-17,2249.0,STOPPED,2025-05-14,-11.07,27,False,182548625
55920,2025-04-18,2308.0,STOPPED,2025-05-14,-13.34,26,True,183320975
55920,2025-04-21,2301.0,STOPPED,2025-05-14,-13.08,23,True,185988835
55920,2025-05-14,2294.0,TIMEOUT,,,,,141159480
55920,2025-05-27,2520.0,TIMEOUT,,,,,222643650
55920,2025-05-28,2588.0,TIMEOUT,,,,,234385800
55920,2025-05-29,2636.0,STOPPED,2026-03-23,-8.54,298,False,249101260
55920,2025-06-02,2695.0,STOPPED,2025-12-11,-8.39,192,False,271958680
55920,2025-06-03,2810.0,STOPPED,2025-12-02,-10.32,182,False,278228840
55920,2025-06-05,2765.0,STOPPED,2025-12-02,-8.86,180,False,307638240
55920,2025-06-10,3045.0,STOPPED,2025-11-17,-14.25,160,False,344219260
55920,2025-06-11,3105.0,STOPPED,2025-06-23,-8.18,12,False,366055300
55920,2025-06-12,3095.0,STOPPED,2025-11-17,-15.64,158,False,308955620
55920,2025-06-17,3185.0,STOPPED,2025-06-20,-10.05,3,False,295405645
55920,2025-06-25,3170.0,STOPPED,2025-11-14,-8.71,142,False,342912335
55920,2025-06-26,3285.0,STOPPED,2025-08-04,-8.22,39,False,337808575
55920,2025-06-27,3265.0,STOPPED,2025-11-04,-8.12,130,False,334902160
55920,2025-06-30,3385.0,STOPPED,2025-07-03,-8.42,3,False,340190510
55920,2025-07-01,3490.0,STOPPED,2025-07-03,-11.17,2,False,338431335
55920,2025-08-14,3870.0,STOPPED,2025-09-12,-8.14,29,False,168235150
55920,2025-08-22,3875.0,STOPPED,2025-09-12,-8.26,21,False,357574675
55920,2025-08-25,4030.0,STOPPED,2025-09-03,-10.42,9,False,364388375
55920,2025-08-26,3950.0,STOPPED,2025-09-03,-8.61,8,False,373747125
55920,2025-09-22,4245.0,STOPPED,2025-10-10,-8.01,18,False,242263250
55920,2025-09-24,4260.0,STOPPED,2025-10-08,-8.1,14,False,254383200
55920,2025-09-25,4350.0,STOPPED,2025-10-02,-8.16,7,False,253046350
55920,2025-09-26,4590.0,STOPPED,2025-10-01,-8.28,5,False,252755600
55920,2025-09-29,4600.0,STOPPED,2025-10-01,-8.48,2,False,271285550
60860,2023-01-31,1449.0,STOPPED,2023-03-23,-9.18,51,False,29886630
60860,2023-02-09,1473.0,STOPPED,2023-03-20,-9.37,39,False,31583020
60860,2023-02-15,1487.0,STOPPED,2023-03-14,-8.2,27,False,25248235
60860,2023-02-16,1503.0,STOPPED,2023-03-14,-9.18,26,False,24051240
60860,2023-02-17,1499.0,STOPPED,2023-03-14,-8.94,25,False,23870855
60860,2023-02-22,1516.0,STOPPED,2023-03-13,-8.25,19,False,23913525
60860,2023-09-14,1625.0,STOPPED,2023-11-16,-11.14,63,False,42023030
60860,2023-09-15,1642.0,STOPPED,2023-10-27,-8.65,42,False,42388725
60860,2023-09-19,1730.0,STOPPED,2023-10-04,-10.35,15,False,42069555
60860,2023-09-22,1732.0,STOPPED,2023-10-04,-10.45,12,False,56158190
60860,2023-10-20,1750.0,STOPPED,2023-10-24,-9.03,4,False,40712815
60860,2025-01-15,1590.0,STOPPED,2025-02-27,-50.63,43,True,7245445
42580,2023-05-17,1413.0,TIMEOUT,,,,,4054800
42580,2023-05-26,1604.0,TIMEOUT,,,,,61876365
42580,2023-05-30,1710.0,TIMEOUT,,,,,73577205
42580,2023-06-13,1823.0,STOPPED,2023-06-26,-8.89,13,False,119567470
42580,2023-06-19,1940.0,STOPPED,2023-06-23,-12.32,4,False,99243010
42580,2023-07-07,2071.0,STOPPED,2023-08-15,-20.81,39,True,87633590
42580,2023-07-10,2127.0,STOPPED,2023-08-14,-9.45,35,False,100768670
42580,2023-07-11,2160.0,STOPPED,2023-07-28,-8.66,17,False,112086095
42580,2023-07-14,2268.0,STOPPED,2023-07-27,-8.16,13,False,126475695
42580,2023-07-18,2380.0,STOPPED,2023-07-21,-9.58,3,False,132613195
42580,2023-07-19,2415.0,STOPPED,2023-07-21,-10.89,2,False,149784195
42580,2023-10-02,2426.0,STOPPED,2023-10-04,-10.92,2,True,113634690
42580,2024-01-24,2574.0,STOPPED,2024-02-15,-20.05,22,True,74817430
42580,2024-01-25,2587.0,STOPPED,2024-02-15,-20.45,21,True,93532945
42580,2024-01-26,2659.0,STOPPED,2024-02-01,-8.09,6,False,103746135
42580,2024-07-05,2634.0,STOPPED,2024-08-05,-23.27,31,True,70134730
42580,2024-07-08,2779.0,STOPPED,2024-07-26,-8.13,18,False,85375690
42580,2024-07-09,2744.0,STOPPED,2024-08-02,-8.75,24,False,99712350
42580,2024-07-17,2977.0,STOPPED,2024-07-22,-11.99,5,False,144911510
42580,2024-07-18,3010.0,STOPPED,2024-07-22,-12.96,4,False,161175020
42580,2024-08-16,3085.0,STOPPED,2024-10-18,-9.98,63,False,117212650
42580,2024-08-20,3220.0,STOPPED,2024-10-16,-10.56,57,False,111309135
42580,2024-08-21,3295.0,STOPPED,2024-10-02,-8.04,42,False,105921350
42580,2024-08-26,3350.0,STOPPED,2024-10-02,-9.55,37,False,112128510
42580,2024-08-27,3420.0,STOPPED,2024-09-09,-8.19,13,True,114674710
42580,2024-08-30,3535.0,STOPPED,2024-09-06,-8.91,7,False,114722655
42580,2024-09-02,3540.0,STOPPED,2024-09-06,-9.04,4,False,126923015
42580,2024-09-20,3480.0,STOPPED,2024-10-01,-9.34,11,False,107482750
42580,2024-12-30,3655.0,STOPPED,2025-01-07,-11.08,8,False,108044675
42580,2025-01-06,3495.0,STOPPED,2025-01-20,-8.44,14,False,113263025
42580,2025-03-24,3970.0,STOPPED,2025-04-07,-14.11,14,True,136906670
42580,2025-03-25,3875.0,STOPPED,2025-04-07,-12.0,13,True,144921345
42580,2025-03-26,4000.0,STOPPED,2025-04-04,-8.38,9,False,141718220
42580,2025-03-28,3945.0,STOPPED,2025-04-07,-13.56,10,True,144350170
42580,2025-04-18,4125.0,STOPPED,2025-06-27,-26.3,70,True,120205000
42580,2025-04-21,4220.0,STOPPED,2025-06-27,-27.96,67,True,122684375
42580,2025-04-22,4010.0,STOPPED,2025-06-27,-24.19,66,True,113711925
42580,2025-04-30,4320.0,STOPPED,2025-06-27,-29.63,58,True,110278300
42580,2025-05-09,4355.0,STOPPED,2025-06-27,-30.2,49,True,99290225
42580,2025-05-12,4335.0,STOPPED,2025-06-27,-29.87,46,True,102856125
42580,2025-05-15,4780.0,STOPPED,2025-06-27,-36.4,43,True,111808900
42580,2025-05-16,4850.0,STOPPED,2025-06-27,-37.32,42,True,139150300
42580,2025-05-20,5070.0,STOPPED,2025-06-27,-40.04,38,True,159179275
42580,2025-05-27,5450.0,STOPPED,2025-06-27,-44.22,31,True,176202875
42580,2025-05-28,5350.0,STOPPED,2025-06-27,-43.18,30,True,183640375
42580,2025-06-02,5590.0,STOPPED,2025-06-09,-9.12,7,False,193574050
42580,2025-06-03,5790.0,STOPPED,2025-06-06,-10.02,3,False,197467875
42580,2025-06-10,5770.0,STOPPED,2025-06-27,-47.31,17,True,237264500
42580,2025-06-11,5870.0,STOPPED,2025-06-27,-48.21,16,True,266519350
42580,2025-06-12,6120.0,STOPPED,2025-06-27,-50.33,15,True,283164500
42580,2025-06-13,6160.0,STOPPED,2025-06-27,-50.65,14,True,289098200
42580,2025-06-16,6230.0,STOPPED,2025-06-27,-51.2,11,True,295480200
42580,2025-06-17,6240.0,STOPPED,2025-06-27,-51.28,10,True,298417400
42580,2026-07-06,4890.0,STOPPED,2026-07-07,-9.2,1,False,165767450
42580,2026-08-13,4545.0,STOPPED,2026-08-25,-8.58,12,False,174482875
73180,2023-03-22,865.0,TIMEOUT,,,,,3646575
73180,2023-03-28,1020.0,STOPPED,2023-04-14,-9.41,17,False,3713900
73180,2023-03-29,1320.0,STOPPED,2023-03-30,-15.23,1,False,3234425
73180,2023-03-30,1151.0,STOPPED,2023-04-03,-9.82,4,False,67348145
73180,2023-08-31,1509.0,STOPPED,2023-10-16,-9.54,46,False,16867235
73180,2023-09-04,1625.0,STOPPED,2023-10-04,-9.54,30,False,22482795
73180,2023-09-05,1713.0,STOPPED,2023-09-08,-8.29,3,False,27019075
73180,2024-01-04,1785.0,STOPPED,2024-01-12,-8.68,8,False,18146765
73180,2024-01-22,1850.0,STOPPED,2024-05-09,-11.3,108,False,17753130
73180,2024-01-29,1858.0,STOPPED,2024-05-09,-11.68,101,False,19777770
73180,2024-02-01,1909.0,STOPPED,2024-05-09,-14.04,98,True,20097685
73180,2024-02-02,1936.0,STOPPED,2024-05-09,-15.24,97,True,21358185
73180,2024-02-05,1958.0,STOPPED,2024-02-06,-8.99,1,False,20591365
73180,2024-02-19,2090.0,STOPPED,2024-04-02,-8.47,43,False,58433625
73180,2024-02-21,2102.0,STOPPED,2024-04-02,-8.99,41,False,62686490
73180,2024-02-26,2147.0,STOPPED,2024-03-14,-9.13,17,False,69117570
73180,2024-02-29,2266.0,STOPPED,2024-03-11,-10.81,11,True,74823765
73180,2024-03-04,2292.0,STOPPED,2024-03-11,-11.82,7,True,81639285
73180,2024-03-06,2375.0,STOPPED,2024-03-08,-10.69,2,False,84929885
73180,2025-05-13,1797.0,SUCCESS,2025-08-21,210.52,100,,19388630
73180,2025-05-19,2149.0,SUCCESS,2025-10-27,214.56,161,,75265270
73180,2025-05-20,2123.0,SUCCESS,2025-10-27,218.42,160,,90355395
73180,2025-05-21,2250.0,SUCCESS,2025-10-27,200.44,159,,98649120
73180,2025-05-22,2414.0,STOPPED,2025-11-27,-54.1,189,True,103965650
73180,2025-05-28,2445.0,STOPPED,2025-11-27,-54.68,183,True,134704800
73180,2025-06-02,2725.0,STOPPED,2025-11-27,-59.34,178,True,157024435
73180,2025-06-04,2900.0,STOPPED,2025-11-27,-61.79,176,True,188163465
73180,2025-06-19,3190.0,STOPPED,2025-07-07,-8.71,18,False,196786995
73180,2025-06-20,3030.0,STOPPED,2025-11-27,-63.43,160,True,224431175
73180,2025-07-01,3240.0,STOPPED,2025-07-07,-10.12,6,True,292271975
73180,2025-07-11,3465.0,STOPPED,2025-11-27,-68.02,139,True,289426760
73180,2025-07-14,3455.0,STOPPED,2025-11-27,-67.93,136,True,290663335
73180,2025-07-17,3300.0,STOPPED,2025-11-27,-66.42,133,True,294439250
73180,2025-07-23,3435.0,STOPPED,2025-11-27,-67.74,127,True,240186400
73180,2025-07-25,3570.0,STOPPED,2025-11-27,-68.96,125,True,219497400
73180,2025-07-28,3675.0,STOPPED,2025-11-27,-69.85,122,True,208398725
73180,2025-07-30,3715.0,STOPPED,2025-11-27,-70.17,120,True,200554900
73180,2025-08-06,3805.0,STOPPED,2025-11-27,-70.88,113,True,170493675
73180,2025-08-07,3930.0,STOPPED,2025-11-27,-71.81,112,True,167651650
73180,2025-08-08,3965.0,STOPPED,2025-11-27,-72.06,111,True,168901100
73180,2025-08-12,4120.0,STOPPED,2025-11-27,-73.11,107,True,175701550
73180,2025-08-13,4185.0,STOPPED,2025-11-20,-8.72,99,False,194941075
73180,2025-08-14,4255.0,STOPPED,2025-11-20,-10.22,98,False,198007000
73180,2025-08-15,4370.0,STOPPED,2025-11-20,-12.59,97,False,204350475
73180,2025-08-18,4675.0,STOPPED,2025-11-19,-13.37,93,False,216231175
73180,2025-08-19,5030.0,STOPPED,2025-11-14,-8.35,87,False,227220175
73180,2025-08-20,5250.0,STOPPED,2025-08-22,-10.29,2,False,259428425
73180,2025-08-21,5480.0,STOPPED,2025-08-22,-14.05,1,False,292871525
73180,2025-08-22,4860.0,STOPPED,2025-11-17,-9.36,87,False,318472500
73180,2025-09-03,5600.0,STOPPED,2025-09-12,-10.18,9,False,485624950
73180,2025-09-05,5920.0,STOPPED,2025-09-11,-11.82,6,False,513151050
73180,2025-09-08,6050.0,STOPPED,2025-09-11,-13.72,3,False,528374850
73180,2025-09-09,5870.0,STOPPED,2025-09-11,-11.07,2,False,540309150
73180,2025-10-24,6270.0,STOPPED,2025-11-05,-8.93,12,False,401742950
73180,2025-10-27,6550.0,STOPPED,2025-10-29,-8.24,2,False,418761800
45790,2025-06-04,723.0,STOPPED,2025-06-06,-15.63,2,False,211150375
45790,2025-11-25,689.0,STOPPED,2026-05-18,-13.21,174,True,240611660
45790,2025-11-26,750.0,STOPPED,2026-05-18,-20.27,173,True,306840040
45790,2025-11-27,754.0,STOPPED,2026-05-15,-8.36,169,False,388067020
45790,2025-11-28,904.0,STOPPED,2026-03-04,-8.85,96,False,432037730
45790,2025-12-01,1054.0,STOPPED,2025-12-23,-11.76,22,False,491986850
45790,2025-12-02,1105.0,STOPPED,2025-12-23,-15.84,21,False,492140920
45790,2025-12-03,1405.0,STOPPED,2025-12-04,-14.38,1,False,1194350980
45790,2025-12-04,1260.0,STOPPED,2025-12-05,-13.1,1,False,1778038020
65620,2023-02-21,1500.0,STOPPED,2023-04-06,-9.6,44,False,76139330
65620,2023-02-27,1611.0,STOPPED,2023-04-04,-11.55,36,False,103616520
65620,2023-03-03,1767.0,STOPPED,2023-04-03,-9.34,31,True,188888635
65620,2023-03-06,1835.0,STOPPED,2023-04-03,-12.7,28,True,211380110
65620,2023-03-07,1924.0,STOPPED,2023-03-10,-8.52,3,False,230348610
65620,2023-03-08,1913.0,STOPPED,2023-03-13,-9.57,5,False,257416190
65620,2023-03-10,1847.0,STOPPED,2023-04-03,-13.26,24,True,298230980
65620,2023-03-17,2055.0,STOPPED,2023-04-03,-22.04,17,True,425391690
65620,2023-03-20,2082.0,STOPPED,2023-04-03,-23.05,14,True,485741460
65620,2023-03-22,2262.0,STOPPED,2023-03-31,-9.95,9,False,544168650
65620,2023-03-23,2284.0,STOPPED,2023-03-30,-8.41,7,False,590904355
65620,2024-08-20,1352.0,STOPPED,2024-08-21,-8.73,1,False,126646800
65620,2024-09-03,1470.0,STOPPED,2024-09-06,-8.1,3,False,291588615
65620,2024-09-12,1487.0,STOPPED,2024-09-17,-11.9,5,False,328222695
65620,2024-09-13,1420.0,STOPPED,2024-10-16,-8.38,33,False,343226125
65620,2024-11-22,1525.0,STOPPED,2025-04-04,-11.8,133,False,132991155
65620,2024-11-25,1541.0,STOPPED,2025-04-04,-12.72,130,False,147242020
65620,2024-11-27,1522.0,STOPPED,2025-04-04,-11.63,128,False,155163155
65620,2024-12-05,1615.0,STOPPED,2025-01-17,-10.46,43,False,194754970
65620,2024-12-09,1630.0,STOPPED,2025-01-16,-8.59,38,False,220565425
65620,2024-12-11,1679.0,STOPPED,2025-01-09,-8.1,29,False,231094060
65620,2024-12-12,1735.0,STOPPED,2025-01-08,-8.47,27,False,240505480
65620,2024-12-13,1736.0,STOPPED,2025-01-08,-8.53,26,False,251522300
65620,2025-02-17,1783.0,STOPPED,2025-03-31,-11.95,42,True,90607925
65620,2025-02-18,1820.0,STOPPED,2025-03-05,-8.57,15,False,114957570
65620,2025-03-05,1876.0,STOPPED,2025-03-11,-12.05,6,True,160794940
65620,2025-03-06,1850.0,STOPPED,2025-03-11,-10.81,5,False,195650355
65620,2025-06-19,1874.0,STOPPED,2025-06-24,-8.06,5,False,249875145
40130,2025-05-21,821.0,STOPPED,2026-02-13,-11.81,268,False,125254285
40130,2025-05-27,870.0,STOPPED,2026-02-13,-16.78,262,False,137862860
40130,2025-05-28,859.0,STOPPED,2026-02-13,-15.72,261,False,141817490
40130,2025-06-03,890.0,STOPPED,2026-02-12,-9.89,254,False,148897270
40130,2025-06-05,919.0,STOPPED,2025-07-22,-9.58,47,False,168474415
40130,2025-06-09,902.0,STOPPED,2026-02-12,-11.09,248,False,192053705
40130,2025-06-30,990.0,STOPPED,2025-07-03,-8.59,3,False,197998105
40130,2025-08-07,1039.0,STOPPED,2026-02-05,-9.91,182,True,303259615
40130,2025-08-13,1018.0,STOPPED,2026-02-05,-8.06,176,False,323153885
40130,2025-08-15,1096.0,STOPPED,2026-02-04,-10.31,173,False,400082070
40130,2025-08-21,1148.0,STOPPED,2026-01-30,-8.1,162,False,425227725
40130,2025-08-22,1155.0,STOPPED,2026-01-30,-8.66,161,False,437829535
40130,2025-08-25,1216.0,STOPPED,2025-09-04,-8.63,10,False,448658240
40130,2025-08-28,1239.0,STOPPED,2025-09-04,-10.33,7,False,342445165
40130,2025-08-29,1285.0,STOPPED,2025-09-03,-9.26,5,False,337069000
40130,2025-09-08,1268.0,STOPPED,2025-11-05,-11.91,58,True,377233530
40130,2025-09-16,1337.0,STOPPED,2025-10-06,-9.27,20,False,324062720
40130,2025-09-18,1423.0,STOPPED,2025-09-29,-8.71,11,False,339782585
40130,2025-09-19,1470.0,STOPPED,2025-09-29,-11.63,10,False,362948735
40130,2025-09-22,1451.0,STOPPED,2025-09-29,-10.48,7,False,380988225
40130,2025-09-24,1530.0,STOPPED,2025-09-26,-9.74,2,False,390309835
76830,2023-03-20,3395.0,STOPPED,2023-03-22,-8.54,2,False,8271735
76830,2023-05-26,3525.0,STOPPED,2023-07-28,-34.81,63,True,12592475
76830,2023-05-29,3495.0,STOPPED,2023-07-28,-34.25,60,True,13853150
76830,2023-06-13,3520.0,STOPPED,2023-07-28,-34.72,45,True,14824200
76830,2023-06-14,3675.0,STOPPED,2023-07-28,-37.47,44,True,16108475
76830,2023-06-15,4375.0,STOPPED,2023-07-28,-47.47,43,True,18104025
76830,2023-06-16,4305.0,STOPPED,2023-07-28,-46.62,42,True,23485125
76830,2023-06-30,4435.0,STOPPED,2023-07-28,-48.18,28,True,37987525
76830,2023-07-03,4480.0,STOPPED,2023-07-28,-48.71,25,True,38804875
76830,2023-07-04,4765.0,STOPPED,2023-07-28,-51.77,24,True,41780325
76830,2023-07-19,4780.0,STOPPED,2023-07-28,-51.92,9,True,32056850
76830,2026-01-16,1425.0,STOPPED,2026-02-02,-8.0,17,False,82683280
76830,2026-01-19,1421.0,STOPPED,2026-02-03,-8.3,15,False,85034310
76830,2026-06-29,1436.0,TIMEOUT,,,,,36761425
76830,2026-06-30,1458.0,TIMEOUT,,,,,37848950
76830,2026-07-01,1440.0,TIMEOUT,,,,,38172465
29980,2023-05-16,4360.0,STOPPED,2023-05-18,-10.09,2,False,189338400
29980,2023-05-17,4120.0,STOPPED,2023-09-21,-13.23,127,True,262682400
29980,2023-05-22,4550.0,STOPPED,2023-09-12,-10.66,113,True,324052525
29980,2023-05-23,4530.0,STOPPED,2023-09-12,-10.26,112,True,348797975
29980,2023-05-24,4575.0,STOPPED,2023-09-11,-8.42,110,False,367995775
29980,2023-05-26,4605.0,STOPPED,2023-09-11,-9.01,108,False,379503225
29980,2023-05-29,4945.0,STOPPED,2023-09-11,-15.27,105,False,403906300
29980,2023-05-30,5300.0,STOPPED,2023-09-08,-10.28,101,False,439124100
29980,2023-05-31,5230.0,STOPPED,2023-09-08,-9.08,100,False,466977975
29980,2023-06-01,5690.0,STOPPED,2023-09-07,-10.54,98,False,494576075
29980,2023-06-02,5850.0,STOPPED,2023-09-07,-12.99,97,False,526049425
29980,2023-06-05,6610.0,STOPPED,2023-06-08,-9.38,3,False,569572675
29980,2023-06-06,6870.0,STOPPED,2023-06-08,-12.81,2,False,650522300
29980,2023-06-07,7490.0,STOPPED,2023-06-08,-20.03,1,False,708148025
29980,2023-06-23,7390.0,STOPPED,2023-06-26,-10.01,3,False,1409734725
29980,2023-06-28,7850.0,STOPPED,2023-07-21,-12.1,23,False,1551226550
29980,2023-06-29,7800.0,STOPPED,2023-07-21,-11.54,22,False,1653233450
29980,2023-06-30,8720.0,STOPPED,2023-07-06,-13.76,6,False,1691819750
29980,2023-08-15,8300.0,STOPPED,2023-08-16,-10.84,1,False,477206050
29980,2025-05-09,5170.0,STOPPED,2025-07-03,-12.77,55,False,215079025
29980,2025-05-12,5300.0,STOPPED,2025-07-02,-9.43,51,False,218440625
29980,2025-05-14,5380.0,STOPPED,2025-07-02,-10.78,49,True,220510100
29980,2025-05-15,5510.0,STOPPED,2025-07-01,-9.26,47,False,220549500
29980,2025-05-16,6150.0,STOPPED,2025-05-26,-10.73,10,False,241395250
29980,2025-05-19,6410.0,STOPPED,2025-05-23,-10.92,4,False,311993250
29980,2025-05-21,6160.0,STOPPED,2025-05-26,-10.88,5,False,355398075
29980,2025-08-20,6540.0,STOPPED,2025-09-24,-8.1,35,False,296729025
29980,2025-08-21,6800.0,STOPPED,2025-09-22,-9.26,32,False,341555025
29980,2025-08-22,7150.0,STOPPED,2025-08-28,-9.93,6,False,379159875
39890,2023-02-15,340.0,STOPPED,2023-02-22,-10.59,7,False,63625810
39890,2023-02-16,367.0,STOPPED,2023-02-20,-9.81,4,False,137200120
39890,2023-03-07,400.0,STOPPED,2023-03-14,-11.0,7,False,583594040
39890,2023-03-08,414.0,STOPPED,2023-03-09,-10.39,1,False,643592740
39890,2023-03-22,431.0,TIMEOUT,,,,,572567600
39890,2023-03-23,423.0,TIMEOUT,,,,,609371660
39890,2023-03-24,438.0,TIMEOUT,,,,,624423480
39890,2023-03-30,440.0,TIMEOUT,,,,,610792935
39890,2023-03-31,471.0,STOPPED,2023-04-07,-8.92,7,False,625823335
39890,2023-04-03,459.0,STOPPED,2024-03-14,-8.28,346,False,634151500
39890,2023-04-05,474.0,STOPPED,2023-04-06,-8.44,1,False,649781760
39890,2023-04-11,494.0,STOPPED,2023-04-17,-9.31,6,False,622596020
39890,2023-04-20,481.0,STOPPED,2024-03-13,-8.32,328,False,663831380
39890,2023-04-26,486.0,STOPPED,2024-03-13,-9.26,322,False,654301710
39890,2023-05-08,519.0,STOPPED,2023-05-15,-8.86,7,False,641773080
39890,2023-05-09,511.0,STOPPED,2024-03-11,-9.0,307,False,659716170
39890,2023-05-16,562.0,STOPPED,2023-12-14,-10.5,212,False,623816860
39890,2023-05-17,570.0,STOPPED,2023-08-10,-8.42,85,False,603821175
39890,2023-06-01,636.0,STOPPED,2023-07-25,-10.85,54,False,693157270
39890,2023-06-02,648.0,STOPPED,2023-07-10,-9.1,38,False,729375570
39890,2023-06-05,684.0,STOPPED,2023-07-06,-9.65,31,True,753991290
39890,2023-06-06,679.0,STOPPED,2023-07-06,-8.98,30,True,741664470
39890,2023-06-07,698.0,STOPPED,2023-06-27,-9.31,20,False,759052120
39890,2023-06-15,742.0,STOPPED,2023-06-27,-14.69,12,False,684390085
39890,2023-06-16,745.0,STOPPED,2023-06-27,-15.03,11,False,684094770
39890,2023-06-19,789.0,STOPPED,2023-06-26,-12.55,7,False,683882490
39890,2023-06-20,776.0,STOPPED,2023-06-26,-11.08,6,False,712338570
39890,2023-06-21,795.0,STOPPED,2023-06-26,-13.21,5,False,692906810
39890,2023-08-22,777.0,STOPPED,2023-08-25,-9.4,3,False,528659605
39890,2023-09-07,789.0,STOPPED,2023-09-14,-8.75,7,False,830065730
39890,2024-08-27,835.0,STOPPED,2024-09-11,-8.98,15,False,522478750
39890,2024-08-28,826.0,STOPPED,2024-10-23,-8.6,56,False,551553800
39890,2024-08-29,874.0,STOPPED,2024-09-04,-8.35,6,False,576689200
39890,2024-08-30,873.0,STOPPED,2024-09-04,-8.25,5,False,606550690
39890,2024-09-02,851.0,STOPPED,2024-09-09,-9.64,7,False,644473195
39890,2024-10-03,887.0,STOPPED,2024-10-09,-8.12,6,False,311128800
39890,2024-10-04,918.0,STOPPED,2024-10-09,-11.22,5,False,314667070
39890,2024-10-07,919.0,STOPPED,2024-10-09,-11.32,2,False,322377750
39890,2024-11-19,959.0,STOPPED,2024-11-27,-8.03,8,False,339912705
39890,2024-11-25,954.0,STOPPED,2025-01-06,-10.48,42,False,419247825
39890,2024-12-09,986.0,STOPPED,2024-12-24,-9.63,15,False,538042890
39890,2024-12-11,988.0,STOPPED,2024-12-24,-9.82,13,False,608174180
39890,2024-12-12,975.0,STOPPED,2024-12-24,-8.62,12,False,623408030
39890,2024-12-16,1018.0,STOPPED,2024-12-20,-8.55,4,False,573391160
39890,2025-02-17,1045.0,STOPPED,2025-02-18,-8.71,1,False,310097215
39890,2025-02-18,954.0,TIMEOUT,,,,,372311730
39890,2025-03-12,1066.0,STOPPED,2025-04-03,-8.54,22,False,438112080
39890,2025-03-21,1095.0,STOPPED,2025-04-01,-8.68,11,False,317302050
39890,2025-03-24,1091.0,STOPPED,2025-04-01,-8.34,8,False,318135315
39890,2025-04-30,1138.0,STOPPED,2025-05-21,-10.81,21,False,262321745
39890,2025-05-02,1112.0,STOPPED,2025-05-21,-8.72,19,False,264443855
39890,2025-05-07,1127.0,STOPPED,2025-05-21,-9.94,14,False,258316880
39890,2025-05-14,1145.0,STOPPED,2025-05-21,-11.35,7,True,181243920
39890,2025-05-16,1224.0,STOPPED,2025-05-20,-13.81,4,True,191369440
39890,2025-08-14,1262.0,STOPPED,2025-08-15,-17.04,1,True,218409525
39890,2026-03-05,1244.0,STOPPED,2026-05-07,-8.76,63,False,295415125
39890,2026-03-11,1283.0,STOPPED,2026-03-19,-8.11,8,False,290177305
39890,2026-03-12,1272.0,STOPPED,2026-04-13,-8.57,32,False,300515705
