code,entry_date,entry_price,outcome,outcome_date,outcome_pct,hold_days
65970,2026-06-03,6130.0,STOPPED,2026-06-08,-8.32,5
65970,2026-06-04,6980.0,STOPPED,2026-06-05,-8.02,1
65970,2026-06-05,6620.0,STOPPED,2026-06-08,-15.11,3
70840,2023-01-10,1030.0,STOPPED,2023-01-12,-9.51,2
70840,2025-02-26,1049.0,SUCCESS,2026-01-22,204.58,330
70840,2025-02-27,1349.0,STOPPED,2025-04-02,-8.23,34
70840,2025-02-28,1653.0,STOPPED,2025-03-07,-9.2,7
70840,2025-05-19,1767.0,TIMEOUT,,,
70840,2025-05-20,1787.0,TIMEOUT,,,
70840,2025-07-14,1840.0,TIMEOUT,,,
70840,2025-07-28,1897.0,TIMEOUT,,,
70840,2025-07-29,1888.0,TIMEOUT,,,
70840,2025-07-30,1895.0,TIMEOUT,,,
70840,2025-07-31,1915.0,TIMEOUT,,,
70840,2025-08-01,1960.0,TIMEOUT,,,
70840,2025-08-06,1983.0,TIMEOUT,,,
70840,2025-08-13,1968.0,TIMEOUT,,,
70840,2025-08-15,2015.0,TIMEOUT,,,
70840,2025-08-18,2047.0,STOPPED,2026-06-12,-9.33,298
70840,2025-08-20,2057.0,STOPPED,2026-06-12,-9.77,296
70840,2025-08-21,2083.0,STOPPED,2026-06-12,-10.9,295
70840,2025-08-22,2100.0,STOPPED,2026-06-12,-11.62,294
70840,2025-08-25,2147.0,STOPPED,2026-06-12,-13.55,291
70840,2025-08-26,2147.0,STOPPED,2026-06-12,-13.55,290
70840,2025-08-27,2144.0,STOPPED,2026-06-12,-13.43,289
70840,2025-08-28,2196.0,STOPPED,2026-06-08,-9.56,284
70840,2025-08-29,2214.0,STOPPED,2026-06-08,-10.3,283
70840,2025-09-01,2250.0,STOPPED,2026-06-03,-8.09,275
70840,2025-09-02,2330.0,STOPPED,2026-06-02,-9.87,273
70840,2025-09-09,2496.0,STOPPED,2025-10-02,-9.01,23
70840,2025-09-10,2623.0,STOPPED,2025-09-29,-9.84,19
70840,2025-09-11,2701.0,STOPPED,2025-09-29,-12.44,18
70840,2025-09-12,2731.0,STOPPED,2025-09-29,-13.4,17
70840,2025-09-16,2779.0,STOPPED,2025-09-29,-14.9,13
70840,2025-11-19,2897.0,STOPPED,2026-05-18,-10.29,180
70840,2025-11-20,2948.0,STOPPED,2026-05-18,-11.84,179
70840,2026-01-21,3065.0,STOPPED,2026-04-01,-8.19,70
70840,2026-01-22,3050.0,STOPPED,2026-04-02,-11.05,70
70840,2026-02-02,3195.0,STOPPED,2026-02-25,-8.92,23
70840,2026-02-03,3280.0,STOPPED,2026-02-20,-9.97,17
70840,2026-02-04,3315.0,STOPPED,2026-02-17,-8.45,13
70840,2026-02-05,3340.0,STOPPED,2026-02-17,-9.13,12
70840,2026-02-06,3345.0,STOPPED,2026-02-17,-9.27,11
70840,2026-02-09,3465.0,STOPPED,2026-02-17,-12.41,8
70840,2026-02-10,3485.0,STOPPED,2026-02-16,-8.18,6
70840,2026-02-12,3570.0,STOPPED,2026-02-16,-10.36,4
70970,2024-01-11,1039.0,STOPPED,2024-01-15,-12.03,4
70970,2024-03-14,1066.0,STOPPED,2024-05-10,-8.63,57
70970,2024-03-15,1087.0,STOPPED,2024-04-17,-8.65,33
70970,2024-12-16,1615.0,TIMEOUT,,,
70970,2024-12-17,1903.0,TIMEOUT,,,
70970,2024-12-18,1940.0,TIMEOUT,,,
70970,2024-12-30,2039.0,STOPPED,2025-02-03,-9.12,35
70970,2025-01-06,2126.0,STOPPED,2025-01-30,-10.44,24
70970,2025-01-07,2168.0,STOPPED,2025-01-30,-12.18,23
70970,2025-01-08,2253.0,STOPPED,2025-01-16,-8.3,8
70970,2025-01-09,2350.0,STOPPED,2025-01-14,-8.13,5
70970,2025-01-10,2420.0,STOPPED,2025-01-14,-10.79,4
70970,2025-06-13,2297.0,TIMEOUT,,,
70970,2025-06-26,2429.0,TIMEOUT,,,
70970,2025-06-27,2476.0,TIMEOUT,,,
70970,2025-06-30,2532.0,TIMEOUT,,,
70970,2025-07-01,2704.0,STOPPED,2025-08-01,-9.87,31
70970,2025-08-26,2824.0,STOPPED,2025-09-09,-8.82,14
70970,2025-12-17,2890.0,STOPPED,2026-02-03,-8.13,48
70970,2025-12-18,2865.0,STOPPED,2026-02-04,-8.97,48
70970,2025-12-26,2980.0,STOPPED,2026-01-29,-10.6,34
70970,2025-12-29,3150.0,STOPPED,2026-01-29,-15.43,31
70970,2025-12-30,3145.0,STOPPED,2026-01-29,-15.29,30
70970,2026-01-06,3275.0,STOPPED,2026-01-29,-18.66,23
73180,2023-03-22,865.0,TIMEOUT,,,
73180,2023-03-28,1020.0,STOPPED,2023-04-14,-9.41,17
73180,2023-03-29,1320.0,STOPPED,2023-03-30,-15.23,1
73180,2023-03-30,1151.0,STOPPED,2023-04-03,-9.82,4
73180,2023-08-31,1509.0,STOPPED,2023-10-16,-9.54,46
73180,2023-09-04,1625.0,STOPPED,2023-10-04,-9.54,30
73180,2023-09-05,1713.0,STOPPED,2023-09-08,-8.29,3
73180,2024-01-04,1785.0,STOPPED,2024-01-12,-8.68,8
73180,2024-01-22,1850.0,STOPPED,2024-05-09,-11.3,108
73180,2024-01-29,1858.0,STOPPED,2024-05-09,-11.68,101
73180,2024-02-01,1909.0,STOPPED,2024-05-09,-14.04,98
73180,2024-02-02,1936.0,STOPPED,2024-05-09,-15.24,97
73180,2024-02-05,1958.0,STOPPED,2024-02-06,-8.99,1
73180,2024-02-19,2090.0,STOPPED,2024-04-02,-8.47,43
73180,2024-02-21,2102.0,STOPPED,2024-04-02,-8.99,41
73180,2024-02-26,2147.0,STOPPED,2024-03-14,-9.13,17
73180,2024-02-29,2266.0,STOPPED,2024-03-11,-10.81,11
73180,2024-03-04,2292.0,STOPPED,2024-03-11,-11.82,7
73180,2024-03-06,2375.0,STOPPED,2024-03-08,-10.69,2
73180,2025-05-13,1797.0,SUCCESS,2025-08-21,210.52,100
73180,2025-05-19,2149.0,SUCCESS,2025-10-27,214.56,161
73180,2025-05-20,2123.0,SUCCESS,2025-10-27,218.42,160
73180,2025-05-21,2250.0,SUCCESS,2025-10-27,200.44,159
73180,2025-05-22,2414.0,STOPPED,2025-11-27,-54.1,189
73180,2025-05-28,2445.0,STOPPED,2025-11-27,-54.68,183
73180,2025-06-02,2725.0,STOPPED,2025-11-27,-59.34,178
73180,2025-06-04,2900.0,STOPPED,2025-11-27,-61.79,176
73180,2025-06-19,3190.0,STOPPED,2025-07-07,-8.71,18
73180,2025-06-20,3030.0,STOPPED,2025-11-27,-63.43,160
73180,2025-07-01,3240.0,STOPPED,2025-07-07,-10.12,6
73180,2025-07-11,3465.0,STOPPED,2025-11-27,-68.02,139
73180,2025-07-14,3455.0,STOPPED,2025-11-27,-67.93,136
73180,2025-07-17,3300.0,STOPPED,2025-11-27,-66.42,133
73180,2025-07-23,3435.0,STOPPED,2025-11-27,-67.74,127
73180,2025-07-25,3570.0,STOPPED,2025-11-27,-68.96,125
73180,2025-07-28,3675.0,STOPPED,2025-11-27,-69.85,122
73180,2025-07-30,3715.0,STOPPED,2025-11-27,-70.17,120
73180,2025-08-06,3805.0,STOPPED,2025-11-27,-70.88,113
73180,2025-08-07,3930.0,STOPPED,2025-11-27,-71.81,112
73180,2025-08-08,3965.0,STOPPED,2025-11-27,-72.06,111
73180,2025-08-12,4120.0,STOPPED,2025-11-27,-73.11,107
73180,2025-08-13,4185.0,STOPPED,2025-11-20,-8.72,99
73180,2025-08-14,4255.0,STOPPED,2025-11-20,-10.22,98
73180,2025-08-15,4370.0,STOPPED,2025-11-20,-12.59,97
73180,2025-08-18,4675.0,STOPPED,2025-11-19,-13.37,93
73180,2025-08-19,5030.0,STOPPED,2025-11-14,-8.35,87
73180,2025-08-20,5250.0,STOPPED,2025-08-22,-10.29,2
73180,2025-08-21,5480.0,STOPPED,2025-08-22,-14.05,1
73180,2025-08-22,4860.0,STOPPED,2025-11-17,-9.36,87
73180,2025-09-03,5600.0,STOPPED,2025-09-12,-10.18,9
73180,2025-09-05,5920.0,STOPPED,2025-09-11,-11.82,6
73180,2025-09-08,6050.0,STOPPED,2025-09-11,-13.72,3
73180,2025-09-09,5870.0,STOPPED,2025-09-11,-11.07,2
73180,2025-10-24,6270.0,STOPPED,2025-11-05,-8.93,12
73180,2025-10-27,6550.0,STOPPED,2025-10-29,-8.24,2
73590,2023-02-20,2111.0,STOPPED,2023-04-27,-8.53,66
73590,2023-02-21,2181.0,STOPPED,2023-04-27,-11.46,65
73590,2023-02-22,2236.0,STOPPED,2023-04-26,-10.11,63
73590,2023-02-24,2736.0,STOPPED,2023-02-27,-9.72,3
73590,2023-02-27,2550.0,STOPPED,2023-02-28,-10.63,1
73590,2023-03-06,3120.0,STOPPED,2023-03-14,-19.17,8
73590,2023-03-08,3790.0,STOPPED,2023-03-10,-10.03,2
73590,2023-03-09,3660.0,STOPPED,2023-03-13,-13.39,4
73590,2025-07-10,486.0,STOPPED,2025-07-15,-9.26,5
73590,2025-08-12,557.0,STOPPED,2025-08-22,-12.03,10
73590,2025-08-13,565.0,STOPPED,2025-08-20,-8.32,7
73590,2025-08-14,575.0,STOPPED,2025-08-20,-9.91,6
73590,2025-08-15,604.0,STOPPED,2025-08-19,-12.09,4
73750,2025-08-15,859.0,STOPPED,2025-11-18,-9.78,95
73750,2025-08-26,926.0,STOPPED,2025-11-17,-9.83,83
73750,2025-08-27,926.0,STOPPED,2025-11-17,-9.83,82
73750,2025-08-28,949.0,STOPPED,2025-11-17,-12.01,81
73750,2025-08-29,956.0,STOPPED,2025-11-17,-12.66,80
73750,2025-09-02,1010.0,STOPPED,2025-11-17,-17.33,76
73750,2025-09-03,1060.0,STOPPED,2025-10-10,-8.4,37
73750,2026-03-19,1093.0,TIMEOUT,,,
73750,2026-03-26,1387.0,STOPPED,2026-03-27,-12.62,1
73750,2026-03-27,1219.0,STOPPED,2026-04-01,-10.5,5
73750,2026-04-02,1618.0,STOPPED,2026-04-09,-12.86,7
73750,2026-04-03,1530.0,STOPPED,2026-04-10,-13.07,7
73750,2026-04-06,1829.0,STOPPED,2026-04-08,-16.18,2
73750,2026-04-07,1933.0,STOPPED,2026-04-08,-20.69,1
73750,2026-04-16,1988.0,STOPPED,2026-05-07,-17.0,21
73750,2026-04-22,2265.0,STOPPED,2026-04-23,-10.64,1
73780,2023-07-04,979.0,STOPPED,2023-07-06,-8.89,2
73780,2024-09-17,1020.0,TIMEOUT,,,
73780,2024-09-18,1004.0,TIMEOUT,,,
73780,2024-09-19,1119.0,STOPPED,2024-09-26,-10.01,7
73780,2024-10-04,1115.0,STOPPED,2024-10-16,-8.25,12
73780,2024-12-02,1150.0,TIMEOUT,,,
73780,2024-12-03,1224.0,TIMEOUT,,,
73780,2024-12-16,1551.0,STOPPED,2025-04-07,-14.7,112
73780,2024-12-17,1711.0,STOPPED,2025-01-08,-10.4,22
73780,2025-05-26,1923.0,STOPPED,2025-09-17,-16.74,114
73780,2025-05-27,2018.0,STOPPED,2025-07-02,-9.56,36
73780,2025-05-29,2002.0,STOPPED,2025-07-02,-8.84,34
73780,2025-06-10,2015.0,STOPPED,2025-07-02,-9.43,22
73780,2025-06-11,2050.0,STOPPED,2025-07-02,-10.98,21
73780,2025-06-12,2031.0,STOPPED,2025-07-02,-10.14,20
73780,2025-06-16,2216.0,STOPPED,2025-06-17,-8.62,1
73780,2025-08-22,2298.0,STOPPED,2025-09-16,-19.23,25
73780,2025-08-25,2330.0,STOPPED,2025-08-28,-8.2,3
73780,2025-08-26,2334.0,STOPPED,2025-08-28,-8.35,2
73780,2025-09-01,2416.0,STOPPED,2025-09-16,-23.18,15
73780,2025-09-02,2377.0,STOPPED,2025-09-16,-21.92,14
73780,2025-09-08,2435.0,STOPPED,2025-09-16,-23.78,8
73780,2025-09-09,2393.0,STOPPED,2025-09-16,-22.44,7
74090,2025-06-05,2881.0,STOPPED,2025-07-15,-8.02,40
74090,2025-06-12,3155.0,STOPPED,2025-06-19,-8.3,7
74090,2025-06-23,3110.0,STOPPED,2025-07-02,-10.29,9
74090,2025-06-24,3155.0,STOPPED,2025-07-01,-8.46,7
74090,2025-07-29,3140.0,STOPPED,2025-12-29,-29.94,153
74090,2025-07-30,3275.0,STOPPED,2025-12-29,-32.82,152
74090,2025-07-31,3380.0,STOPPED,2025-12-29,-34.91,151
74090,2025-08-01,3395.0,STOPPED,2025-12-29,-35.2,150
74090,2025-08-06,3430.0,STOPPED,2025-12-29,-35.86,145
74090,2025-08-14,4080.0,STOPPED,2025-12-29,-46.08,137
74090,2025-08-15,4780.0,STOPPED,2025-08-19,-9.94,4
74090,2025-08-18,4480.0,STOPPED,2025-12-29,-50.89,133
74090,2025-08-28,5150.0,STOPPED,2025-09-04,-9.32,7
74090,2025-08-29,5000.0,STOPPED,2025-09-16,-9.0,18
74090,2025-10-07,5490.0,STOPPED,2025-12-29,-59.93,83
74090,2025-10-08,5350.0,STOPPED,2025-12-29,-58.88,82
74090,2025-10-09,5580.0,STOPPED,2025-12-17,-8.6,69
74090,2025-10-10,5570.0,STOPPED,2025-12-17,-8.44,68
74090,2025-10-22,5850.0,STOPPED,2025-12-15,-8.21,54
74090,2025-10-24,6020.0,STOPPED,2025-11-05,-10.47,12
74090,2025-10-27,6010.0,STOPPED,2025-11-05,-10.32,9
74090,2025-10-28,6020.0,STOPPED,2025-11-05,-10.47,8
74090,2025-11-06,6200.0,STOPPED,2025-12-12,-9.19,36
74090,2025-11-14,6920.0,STOPPED,2025-12-08,-13.73,24
74090,2025-11-17,7530.0,STOPPED,2025-11-19,-8.63,2
76850,2024-08-16,5150.0,STOPPED,2024-10-18,-11.65,63
76850,2024-08-19,4940.0,STOPPED,2024-10-21,-10.22,63
76850,2024-08-20,5120.0,STOPPED,2024-10-18,-11.13,59
76850,2024-08-21,5040.0,STOPPED,2024-10-18,-9.72,58
76850,2024-08-22,5380.0,STOPPED,2024-10-17,-10.87,56
76850,2024-08-26,5580.0,STOPPED,2024-09-11,-8.24,16
76850,2024-09-30,5850.0,STOPPED,2024-10-01,-8.72,1
76850,2024-10-04,5690.0,STOPPED,2024-10-17,-15.73,13
76850,2026-01-05,4905.0,STOPPED,2026-03-30,-40.08,84
76850,2026-01-09,5050.0,STOPPED,2026-03-30,-41.8,80
76850,2026-01-13,5070.0,STOPPED,2026-03-30,-42.03,76
76850,2026-02-10,5210.0,STOPPED,2026-03-30,-43.59,48
76850,2026-02-12,5120.0,STOPPED,2026-03-30,-42.6,46
76850,2026-02-13,5230.0,STOPPED,2026-03-30,-43.8,45
76850,2026-02-16,5560.0,STOPPED,2026-03-30,-47.14,42
76850,2026-02-17,5510.0,STOPPED,2026-03-30,-46.66,41
76850,2026-02-18,5940.0,STOPPED,2026-03-04,-10.61,14
76850,2026-02-19,5920.0,STOPPED,2026-03-04,-10.3,13
76850,2026-02-20,6200.0,STOPPED,2026-03-03,-10.16,11
76850,2026-02-24,6120.0,STOPPED,2026-03-03,-8.99,7
76850,2026-03-09,6510.0,STOPPED,2026-03-24,-12.29,15
76850,2026-03-10,6710.0,STOPPED,2026-03-23,-10.58,13
76850,2026-03-11,6600.0,STOPPED,2026-03-23,-9.09,12
76850,2026-03-12,6760.0,STOPPED,2026-03-23,-11.24,11
76850,2026-03-17,6730.0,STOPPED,2026-03-23,-10.85,6
76940,2023-05-08,1187.0,STOPPED,2023-05-10,-8.34,2
76940,2025-05-08,755.0,STOPPED,2025-05-09,-9.8,1
76940,2025-05-09,740.0,STOPPED,2025-05-12,-17.97,3
76940,2025-07-04,845.0,STOPPED,2025-11-17,-17.75,136
76940,2025-07-07,995.0,STOPPED,2025-08-15,-13.57,39
76940,2025-07-08,1145.0,STOPPED,2025-07-14,-10.31,6
76940,2025-07-09,1337.0,STOPPED,2025-07-10,-15.11,1
77770,2025-01-06,163.0,STOPPED,2025-01-10,-9.2,4
77770,2025-01-07,171.0,STOPPED,2025-01-09,-11.7,2
77770,2025-01-10,156.0,STOPPED,2025-01-16,-8.33,6
77770,2025-02-19,184.0,STOPPED,2025-02-28,-8.15,9
77770,2025-02-25,182.0,STOPPED,2025-03-04,-19.23,7
77770,2025-06-13,210.0,STOPPED,2025-07-01,-8.1,18
77770,2025-06-16,256.0,STOPPED,2025-06-26,-8.2,10
77770,2025-06-17,261.0,STOPPED,2025-06-26,-9.96,9
77770,2025-06-18,265.0,STOPPED,2025-06-20,-8.3,2
77770,2025-06-25,265.0,STOPPED,2025-06-26,-11.32,1
77770,2025-09-12,290.0,STOPPED,2025-10-14,-8.97,32
77770,2025-09-16,317.0,STOPPED,2025-09-17,-10.73,1
77770,2025-09-26,343.0,STOPPED,2025-09-29,-9.04,3
77770,2025-11-28,370.0,STOPPED,2025-12-03,-11.35,5
77770,2025-12-01,368.0,STOPPED,2025-12-03,-10.87,2
77770,2025-12-12,371.0,STOPPED,2025-12-16,-9.43,4
77770,2025-12-15,353.0,STOPPED,2025-12-17,-8.22,2
77770,2026-01-16,480.0,STOPPED,2026-01-23,-9.38,7
77770,2026-01-19,491.0,STOPPED,2026-01-21,-9.98,2
77770,2026-02-12,549.0,STOPPED,2026-03-16,-11.11,32
77770,2026-02-13,549.0,STOPPED,2026-03-16,-11.11,31
77770,2026-02-16,607.0,STOPPED,2026-02-20,-11.04,4
77770,2026-02-17,579.0,STOPPED,2026-03-16,-15.72,27
77770,2026-02-18,605.0,STOPPED,2026-02-20,-10.74,2
77770,2026-02-27,665.0,STOPPED,2026-03-04,-10.38,5
77770,2026-03-03,671.0,STOPPED,2026-03-04,-11.18,1
77770,2026-03-10,753.0,STOPPED,2026-03-13,-24.7,3
77770,2026-03-11,768.0,STOPPED,2026-03-13,-26.17,2
78060,2023-07-31,1625.0,STOPPED,2023-08-07,-12.43,7
78060,2023-08-01,1600.0,STOPPED,2023-08-07,-11.06,6
78060,2023-08-15,1639.0,STOPPED,2023-09-28,-8.24,44
78060,2023-09-13,1639.0,STOPPED,2023-09-28,-8.24,15
78060,2024-11-12,1785.0,STOPPED,2024-12-16,-16.64,34
78060,2024-11-13,1915.0,STOPPED,2024-12-16,-22.3,33
78060,2024-11-20,1920.0,STOPPED,2024-12-16,-22.5,26
78060,2024-11-27,1950.0,STOPPED,2024-12-13,-9.23,16
78060,2024-12-02,1946.0,STOPPED,2024-12-13,-9.04,11
78060,2024-12-03,2054.0,STOPPED,2024-12-13,-13.83,10
78060,2024-12-04,2096.0,STOPPED,2024-12-13,-15.55,9
78060,2024-12-05,2146.0,STOPPED,2024-12-13,-17.52,8
78060,2024-12-06,2183.0,STOPPED,2024-12-13,-18.92,7
78060,2024-12-11,2239.0,STOPPED,2024-12-13,-20.95,2
78060,2024-12-12,2270.0,STOPPED,2024-12-13,-22.03,1
78060,2025-03-11,2365.0,TIMEOUT,,,
78060,2025-03-12,2429.0,TIMEOUT,,,
78060,2025-03-13,2547.0,TIMEOUT,,,
78060,2025-03-14,2549.0,TIMEOUT,,,
78060,2025-03-17,2553.0,TIMEOUT,,,
78060,2025-03-24,2744.0,STOPPED,2025-04-04,-9.55,11
78060,2025-03-26,2729.0,STOPPED,2025-04-04,-9.05,9
78060,2025-03-27,2800.0,STOPPED,2025-04-03,-8.57,7
78060,2025-04-24,2845.0,TIMEOUT,,,
78060,2025-04-30,2904.0,TIMEOUT,,,
78060,2025-05-01,2903.0,TIMEOUT,,,
78060,2025-05-07,3185.0,TIMEOUT,,,
78060,2025-05-09,3460.0,TIMEOUT,,,
78060,2025-05-13,3475.0,TIMEOUT,,,
78060,2025-05-16,3470.0,TIMEOUT,,,
78060,2025-06-02,3705.0,TIMEOUT,,,
78060,2025-06-04,3765.0,TIMEOUT,,,
78060,2025-06-05,3750.0,TIMEOUT,,,
78060,2025-06-25,4080.0,STOPPED,2025-07-03,-8.21,8
78060,2025-07-09,4150.0,STOPPED,2025-10-28,-9.04,111
78060,2025-07-10,4135.0,STOPPED,2025-10-28,-8.71,110
78060,2025-07-17,4560.0,STOPPED,2025-09-03,-10.2,48
78060,2025-07-18,4470.0,STOPPED,2025-09-03,-8.39,47
78060,2025-07-24,4700.0,STOPPED,2025-09-02,-10.53,40
78060,2025-07-25,4830.0,STOPPED,2025-08-01,-8.49,7
78060,2025-07-31,4920.0,STOPPED,2025-08-01,-10.16,1
78060,2025-08-01,4450.0,STOPPED,2025-10-14,-9.55,74
78060,2025-09-18,4990.0,STOPPED,2025-10-01,-10.32,13
78060,2025-09-19,5080.0,STOPPED,2025-09-30,-8.76,11
78060,2026-02-13,5380.0,TIMEOUT,,,
78060,2026-02-27,5750.0,TIMEOUT,,,
78060,2026-03-02,5670.0,TIMEOUT,,,
78060,2026-03-04,5670.0,TIMEOUT,,,
78060,2026-03-05,5960.0,TIMEOUT,,,
78060,2026-03-11,6350.0,STOPPED,2026-03-23,-10.39,12
78060,2026-03-27,6470.0,STOPPED,2026-04-10,-8.04,14
78060,2026-04-15,6390.0,STOPPED,2026-04-30,-10.49,15
78060,2026-04-17,6600.0,STOPPED,2026-04-27,-9.7,10
78060,2026-04-20,6600.0,STOPPED,2026-04-27,-9.7,7
78060,2026-05-12,6610.0,TIMEOUT,,,
78060,2026-05-13,6720.0,STOPPED,2026-05-22,-8.48,9
78060,2026-05-14,7180.0,STOPPED,2026-05-18,-13.09,4
78060,2026-05-28,7440.0,STOPPED,2026-06-04,-10.62,7
78060,2026-05-29,7500.0,STOPPED,2026-06-02,-8.27,4
78060,2026-06-18,7650.0,TIMEOUT,,,
78060,2026-07-02,7860.0,STOPPED,2026-07-13,-8.02,11
78060,2026-07-03,8100.0,STOPPED,2026-07-10,-9.63,7
78060,2026-08-17,8230.0,TIMEOUT,,,
78060,2026-08-20,8640.0,TIMEOUT,,,
78060,2026-08-21,8680.0,TIMEOUT,,,
78060,2026-08-25,8980.0,STOPPED,2026-09-03,-9.13,9
78060,2026-08-26,9090.0,STOPPED,2026-09-03,-10.23,8
92110,2024-01-16,2581.0,STOPPED,2024-03-28,-15.85,72
92110,2024-01-19,2815.0,STOPPED,2024-03-28,-22.84,69
92110,2024-01-22,2910.0,STOPPED,2024-03-28,-25.36,66
92110,2024-01-24,2933.0,STOPPED,2024-03-28,-25.95,64
92110,2024-01-30,3105.0,STOPPED,2024-03-28,-30.05,58
92110,2024-02-02,3210.0,STOPPED,2024-02-14,-8.82,12
92110,2024-02-05,3320.0,STOPPED,2024-02-08,-9.04,3
92110,2024-02-15,3710.0,STOPPED,2024-03-28,-41.46,42
92110,2024-02-16,4410.0,STOPPED,2024-03-28,-50.75,41
92110,2024-02-19,4645.0,STOPPED,2024-02-27,-10.33,8
92110,2024-02-20,4580.0,STOPPED,2024-02-27,-9.06,7
92110,2024-03-01,4930.0,STOPPED,2024-03-28,-55.94,27
92110,2024-03-05,5100.0,STOPPED,2024-03-14,-9.31,9
92110,2024-03-06,5270.0,STOPPED,2024-03-14,-12.24,8
92110,2024-03-07,5370.0,STOPPED,2024-03-11,-8.75,4
92110,2025-04-18,1902.0,STOPPED,2025-11-17,-14.2,213
92110,2025-04-21,1861.0,STOPPED,2025-11-17,-12.31,210
92110,2025-05-16,2195.0,STOPPED,2025-05-22,-10.71,6
92110,2025-06-05,2185.0,STOPPED,2025-09-12,-9.11,99
92110,2025-06-13,2130.0,STOPPED,2025-09-16,-8.97,95
92110,2025-06-16,2281.0,STOPPED,2025-07-07,-9.73,21
92110,2025-06-17,2360.0,STOPPED,2025-07-02,-9.75,15
92110,2025-06-18,2343.0,STOPPED,2025-07-02,-9.09,14
92110,2025-06-19,2345.0,STOPPED,2025-07-02,-9.17,13
92110,2025-07-09,2427.0,STOPPED,2025-07-18,-8.53,9
92110,2025-07-15,2366.0,STOPPED,2025-09-03,-11.03,50
92110,2025-08-07,2527.0,STOPPED,2025-09-03,-16.7,27
92110,2025-08-12,2650.0,STOPPED,2025-08-28,-8.57,16
92110,2025-08-14,2716.0,STOPPED,2025-08-27,-8.43,13
92110,2025-08-15,2712.0,STOPPED,2025-08-27,-8.3,12
92270,2025-10-15,843.0,STOPPED,2025-10-17,-10.08,2
92270,2026-01-09,870.0,STOPPED,2026-05-14,-9.08,125
92270,2026-01-13,1020.0,STOPPED,2026-01-29,-8.73,16
92270,2026-01-14,1320.0,STOPPED,2026-01-15,-8.26,1
92270,2026-01-15,1350.0,STOPPED,2026-01-16,-17.04,1
92400,2024-01-31,579.0,STOPPED,2024-08-01,-8.81,183
92400,2024-02-01,540.0,STOPPED,2024-08-02,-10.74,183
92400,2024-02-02,640.0,STOPPED,2024-07-25,-10.94,174
92400,2024-02-05,637.0,STOPPED,2024-07-25,-10.52,171
92400,2024-02-07,887.0,STOPPED,2024-02-08,-16.91,1
92400,2024-03-15,907.0,STOPPED,2024-04-03,-9.81,19
92400,2024-03-18,949.0,STOPPED,2024-03-27,-8.75,9
92400,2024-03-19,928.0,STOPPED,2024-04-02,-8.84,14
92400,2024-03-21,973.0,STOPPED,2024-03-26,-8.02,5
92400,2025-06-25,833.0,STOPPED,2025-06-26,-18.01,1
92400,2025-10-07,932.0,STOPPED,2025-10-09,-16.09,2
92400,2025-10-08,1082.0,STOPPED,2025-10-09,-27.73,1
92400,2025-10-09,790.0,STOPPED,2025-10-15,-15.7,6
92410,2023-06-08,1671.0,STOPPED,2023-06-09,-14.3,1
92410,2023-06-09,1530.0,STOPPED,2023-06-12,-8.17,3
92410,2023-06-12,1930.0,STOPPED,2023-06-13,-15.03,1
92410,2023-06-13,1660.0,STOPPED,2023-06-14,-9.4,1
92410,2023-09-12,1994.0,STOPPED,2023-09-13,-9.73,1
92410,2023-09-13,2394.0,STOPPED,2023-09-14,-20.89,1
92410,2023-09-14,1897.0,STOPPED,2023-09-15,-21.09,1
92410,2025-05-21,1568.0,STOPPED,2025-05-23,-8.42,2
92410,2025-07-28,2365.0,STOPPED,2025-07-29,-8.25,1
92410,2025-07-29,2275.0,STOPPED,2025-10-14,-10.2,77
92410,2025-07-31,3275.0,STOPPED,2025-08-01,-8.55,1
92410,2025-08-01,3265.0,STOPPED,2025-08-04,-9.68,3
92410,2025-08-20,3705.0,STOPPED,2025-09-11,-20.38,22
92410,2025-08-21,4405.0,STOPPED,2025-08-26,-9.53,5
92410,2025-08-22,5110.0,STOPPED,2025-08-25,-19.57,3
92410,2025-08-25,4125.0,STOPPED,2025-09-03,-10.18,9
92560,2023-11-09,1041.0,STOPPED,2023-11-10,-12.97,1
92560,2024-03-05,1308.0,STOPPED,2024-03-08,-8.49,3
92560,2024-03-06,1608.0,STOPPED,2024-03-08,-25.56,2
92560,2024-03-07,1597.0,STOPPED,2024-03-08,-25.05,1
92560,2026-05-12,974.0,SUCCESS,2026-06-02,207.7,21
92560,2026-05-13,1124.0,SUCCESS,2026-06-08,202.49,26
92560,2026-05-14,1424.0,SUCCESS,2026-06-24,211.8,41
92560,2026-05-15,1724.0,STOPPED,2026-05-18,-10.96,3
92560,2026-05-18,1950.0,STOPPED,2026-05-19,-8.97,1
92560,2026-05-19,1980.0,STOPPED,2026-05-20,-8.74,1
92560,2026-05-20,2045.0,STOPPED,2026-06-17,-19.8,28
92560,2026-05-21,2111.0,STOPPED,2026-06-17,-22.31,27
92560,2026-05-22,2346.0,STOPPED,2026-06-16,-8.78,25
92560,2026-05-25,2499.0,STOPPED,2026-06-16,-14.37,22
92560,2026-05-27,2632.0,STOPPED,2026-06-16,-18.69,20
92560,2026-05-28,2722.0,STOPPED,2026-05-29,-10.91,1
92560,2026-06-02,2997.0,STOPPED,2026-06-04,-9.04,2
92560,2026-06-03,2901.0,STOPPED,2026-06-15,-9.0,12
92560,2026-06-04,2950.0,STOPPED,2026-06-15,-10.51,11
92560,2026-06-05,3250.0,STOPPED,2026-06-12,-8.31,7
